date,file_name,vt_title_en,vl_order,vl_row_id,heading,subject_of_the_amendment,am_no,author,rcv_etc,vote,remarks,vl_title_en
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,35,Draft legislative act,"Article 1, § 1, point 2Regulation (EU) 2021/1119Article 4, § 5, point g",§,original text,RCV,+,"Compromise EPP, S&D, Renew, Greens
Costs of climate inaction",Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,36,Draft legislative act,"Article 1, § 1, point 2Regulation (EU) 2021/1119Article 4, § 5, after point g",46,ECR,"",-,"",Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,37,Draft legislative act,"Article 1, § 1, point 2Regulation (EU) 2021/1119Article 4, § 5, after point h",66,ECR,RCV,-,"Food security (against compromise, already covered)",Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,38,Draft legislative act,"Article 1, § 1, point 2Regulation (EU) 2021/1119Article 4, § 5, after point h",67,ECR,RCV,-,"Vulnerable households (against compromise, already covered)",Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,39,Draft legislative act,"Article 1, § 1, point 2Regulation (EU) 2021/1119Article 4, § 5, point j",§,original text,separate,+,"",Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,40,Draft legislative act,"Article 1, § 1, point 2Regulation (EU) 2021/1119Article 4, § 5, after point j",44,The Left,RCV,-,Climate action co-benefits (against compromise),Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,41,Draft legislative act,"Article 1, § 1, point 2Regulation (EU) 2021/1119Article 4, § 5, after point n",45,The Left,RCV,-,Transition away from fossil fuels (against compromise),Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,42,Draft legislative act,"Article 1, § 1, point 2Regulation (EU) 2021/1119Article 4, § 5, after point n",68,ECR,RCV,-,"Geopolitical situation (against compromise, already covered)",Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,43,Draft legislative act,"Article 1, § 1, after point 2Regulation (EU) 2021/1119Article 11",53,MEPs,RCV,-,Review clause (against compromise),Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,44,Draft legislative act,"Article 1, § 1, after point 2Regulation (EU) 2021/1119Article 11",56,MEPs,RCV,-,Assess progress in third countries/conditionality (against compromise),Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,45,Draft legislative act,"Article 1, § 1, after point 2Regulation (EU) 2021/1119Article 11, § 1, after point g",38,committee,split,"","",Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,46,Draft legislative act,"Article 1, § 1, after point 2Regulation (EU) 2021/1119Article 11, § 1, after point g","","",1 RCV,+,"Compromise EPP, S&D, Renew, Greens 

National flexibilities 
",Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,47,Draft legislative act,"Article 1, § 1, after point 2Regulation (EU) 2021/1119Article 11, § 1, after point g","","",2 RCV,+,"Compromise EPP, S&D, Renew, Greens 
National flexibilities",Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,48,Draft legislative act,Recital 3,57,MEPs,RCV,-,“2040 target not necessary”,Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,49,Draft legislative act,Recital 3,§,original text,separate,+,"",Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,50,Draft legislative act,After recital 3,55,MEPs,RCV,-,Conditional 2040 target (against compromise),Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,51,Draft legislative act,Recital 4,§,original text,separate,+,"",Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,52,Draft legislative act,Recital 6,60D,ECR,RCV,-,Deletion of 2040 target,Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,53,Draft legislative act,After recital 8,11,committee,split,"","",Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,54,Draft legislative act,After recital 8,"","",1 RCV,+,"Compromise EPP, S&D, Renew, Greens
Contributions to target",Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,55,Draft legislative act,After recital 8,"","",2 RCV,+,"Compromise EPP, S&D, Renew, Greens
Safeguarding the ETS",Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,56,Draft legislative act,Recital 9,48,PfE,RCV,-,Suspension of 2040 target,Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,57,Draft legislative act,vote: Commission proposal,"","",RCV,+,"
If any Key Vote is lost: follow the Shadow/Whip
",Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 20250524COD Climate Law 2040 target [Knotek]_EN,,7,58,Draft legislative act,vote: referral back,"","",RCV,+,Referral back to committee for interinstitutional negotiations (Rule 60(4)),Framework for achieving climate neutrality
2025-11-13,VOLF ENVI 2025_0090COD BBNJ Directive [Wiezik]_EN,,8,1,"",vote: Commission proposal,"","",RCV,+,"",Conservation and sustainable use of marine biological diversity of areas beyond national jurisdiction
2025-11-13,VOLF ENVI 2025_0090COD BBNJ Directive [Wiezik]_EN,,8,2,"",vote: referral back,"","","",+,Referral back to the committee responsible for interinstitutional negotiations (Rule 60(4)),Conservation and sustainable use of marine biological diversity of areas beyond national jurisdiction
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,1,Proposal to reject the Commission proposal,Rejection,120,The Left,RCV,-,"adoption = Commission proposal for a directive is rejected (Rule 60(2))
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,2,Draft legislative act,Amendments by the committee responsible - separate vote,1,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,3,Draft legislative act,Amendments by the committee responsible - separate vote,3,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,4,Draft legislative act,Amendments by the committee responsible - separate vote,5,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,5,Draft legislative act,Amendments by the committee responsible - separate vote,7,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,6,Draft legislative act,Amendments by the committee responsible - separate vote,8,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,7,Draft legislative act,Amendments by the committee responsible - separate vote,10,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,8,Draft legislative act,Amendments by the committee responsible - separate vote,11,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,9,Draft legislative act,Amendments by the committee responsible - separate vote,12,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,10,Draft legislative act,Amendments by the committee responsible - separate vote,15,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,11,Draft legislative act,Amendments by the committee responsible - separate vote,16,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,12,Draft legislative act,Amendments by the committee responsible - separate vote,20,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,13,Draft legislative act,Amendments by the committee responsible - separate vote,21,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,14,Draft legislative act,Amendments by the committee responsible - separate vote,23,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,15,Draft legislative act,Amendments by the committee responsible - separate vote,26,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,16,Draft legislative act,Amendments by the committee responsible - separate vote,29,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,17,Draft legislative act,Amendments by the committee responsible - separate vote,51,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,18,Draft legislative act,Amendments by the committee responsible - separate vote,53,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,19,Draft legislative act,Amendments by the committee responsible - separate vote,66,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,20,Draft legislative act,Amendments by the committee responsible - separate vote,67,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,21,Draft legislative act,Amendments by the committee responsible - separate vote,68,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,22,Amendments to Directive 2006/43/EC (Audit directive),"Article 1, § 1, point 1Article 26a, § 3",121D,The Left,"",-,"adoption 121 = 30 and 31 fall
Deletes the possibility for Commission to adopt simpler audit standards by means of delegated acts
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,23,Amendments to Directive 2006/43/EC (Audit directive),"Article 1, § 1, point 1Article 26a, § 3",30,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,24,Amendments to Directive 2006/43/EC (Audit directive),"Article 1, § 1, point 1Article 26a, § 3",31,committee,separate,+,JURI compromise,Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,25,Amendments to Directive 2006/43/EC (Audit directive),"Article 1, § 1, point 2Article 48a",123D,The Left,"",-,"Deletes the possibility for Commission to adopt simpler audit standards by means of delegated acts for an indeterminate among of time
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,26,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 1, point aArticle 1, § 3, intro",126D,The Left,"",-,"adoption 126 = 353, 230/289, 32 and 328 fall
deletes the omnibus provision on CSRD scope (back to 250 employees and 50 million turnover)
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,27,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 1, point aArticle 1, § 3, intro",353,PfE,RCV,-,"adoption 353 = 230/289, 32 and 328 fall
Raises the CSRD scope 3000 employees and 900 million turnover 
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,28,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 1, point aArticle 1, § 3, intro",230=289=,EPPECR,RCV,-,"adoption 230/289 = 32 and 328 fall
Raises the CSRD scope to 1750 employees and 450 mio 
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,29,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 1, point aArticle 1, § 3, intro",32,committee,RCV,+,"adoption 32 = 328 falls
JURI compromise 
CSRD scope same as Council: 1000 employees and 450 mio",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,30,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 1, point aArticle 1, § 3, intro",328,Greens/ EFA,"",-,"Lowers the CSRD scope to 500 employees and 50 mio turnover.
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,31,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 1, point bArticle 1, § 4",128D,The Left,"",-,"Deletes omnibus provision exempting the European Financial Stability Facility (EFSF) from CSRD reporting obligations
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,32,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, after point 1Article 19, § 1, sub§ 4",354,PfE,RCV,-,"adoption 354 = 231/290, 33 and 329 fall
Scope at 3000 empl./900mio
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,33,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, after point 1Article 19, § 1, sub§ 4",231=290=,EPPECR,RCV,-,"adoption 231/290 = 33 and 329 fall
Scope at 1750 empl/450mio
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,34,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, after point 1Article 19, § 1, sub§ 4",33,committee,RCV,+,"adoption 33 = 329 falls
JURI compromise 
Scope at 1000 empl./450mio (same as Council)",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,35,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, after point 1Article 19, § 1, sub§ 4",329,Greens/ EFA,"",-,"Scope at 500 empl/50mio
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,36,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2Article 19a",130D,The Left,"",-,"adoption 130 = all AMs to article 19a fall
Deletes omnibus provision on scope
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,37,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2Article 19a",35,committee,RCV,+,"JURI compromise 
Holdings exempted from reporting if no economic activity",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,38,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2Article 19a",39,committee,separate,+,"JURI compromise 
trade secrets respected in reporting",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,39,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2Article 19a",40,committee,separate,+,"JURI compromise 
public-interest entities not exempted",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,40,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2, point aArticle 19a, § 1, sub§ 1",131D,The Left,"",-,"adoption 131 = 355, 232/291, 34 and 330 fall
Deletes omnibus provision on scope
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,41,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2, point aArticle 19a, § 1, sub§ 1",355,PfE,RCV,-,"adoption 355 = 232/291, 34 and 330 fall
Scope 3000/900
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,42,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2, point aArticle 19a, § 1, sub§ 1",232=291=,EPPECR,RCV,-,"adoption 232/291 = 34 and 330 fall
Scope 1750/450
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,43,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2, point aArticle 19a, § 1, sub§ 1",34,committee,RCV,+,"adoption 34 = 330 falls
JURI compromise 
Scope 1000/450",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,44,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2, point aArticle 19a, § 1, sub§ 1",330,Greens/ EFA,"",-,"Scope 500/50
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,45,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2, after point aArticle 19a, § 2, point a, point iii",356,PfE,RCV,-,"Deletes the obligation to describe the climate transition plans a company would have
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,46,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2, after point aArticle 19a, § 2, point f, point ii",357,PfE,RCV,-,"Deletes obligation to describe due diligence measures, if any, in management report
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,47,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2, point bArticle 19a, § 3",358D,PfE,RCV,-,"adoption 358 = 132, 359, 233/292, 36 and 331 fall
Deletes obligation to describe due diligence measures, if any, in management report
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,48,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2, point bArticle 19a, § 3, sub§ 1",132D,The Left,"",-,"adoption 132 = 359, 233/292, 36 and 331 fall
alignment to rejection of omnibus
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,49,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2, point bArticle 19a, § 3, sub§ 1",359,PfE,RCV,-,"adoption 359 = 233/292, 36 and 331 fall
alignment to 3000/900 scope
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,50,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2, point bArticle 19a, § 3, sub§ 1",233=292=,EPPECR,RCV,-,"adoption 233/292 = 36 and 331 fall
Alignment to 1750/450 scope
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,51,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2, point bArticle 19a, § 3, sub§ 1",36,committee,RCV,+,"adoption 36 = 331 falls
JURI compromise 
Scope 1000/450 (same as Council)",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,52,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2, point bArticle 19a, § 3, sub§ 1",331,Greens/ EFA,"",-,"Alignment to 500/50 scope
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,53,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2, point b, after point iArticle 19a, § 3, sub§ 2",37=256=,committeeRenew,split,"","adoption 37/256 = 360 falls
",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,54,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2, point b, after point iArticle 19a, § 3, sub§ 2","","",1,+,"JURI compromise 
Gives legal certainty to EU companies facing aggressive third country laws preventing third country subcontractors to share information with EU companies (see US congress Protect USA draft bill)",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,55,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2, point b, after point iArticle 19a, § 3, sub§ 2","","",2,+,"JURI compromise 
Gives legal certainty to EU companies facing aggressive third country laws preventing third country subcontractors to share information with EU companies (see US congress Protect USA draft bill)",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,56,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2, point b, after point iArticle 19a, § 3, sub§ 2",360,PfE,RCV,-,"If information not available in the value chain, the company is exempted for reporting
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,57,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2, point b, point iiArticle 19a, § 3, sub§ 4a",361D,PfE,RCV,-,"adoption 361 = 38 falls
Removes reference to due diligence in CSRD
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,58,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2, point b, point iiArticle 19a, § 3, sub§ 4a",38,committee,"",+,"JURI compromise 
The value chain cap should not hamper contractual freedom and the possibility to ask information to subcontractors",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,59,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 2, point cArticle 19a, § 6 and 7",133D,The Left,"",-,"Deletes the omnibus provision
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,60,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 3Article 19b",134D=41D=,The Leftcommittee,RCV,+,Deletes optional taxonomy (ENVI compromise),Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,61,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 4Article 29a",135D,The Left,"",-,"adoption 135 = all AMs to article 29a fall
Deletes omnibus provision on scope
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,62,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 4Article 29a",43,committee,separate,+,"JURI compromise 
Holdings exempted from reporting if no economic activity",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,63,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 4Article 29a",47,committee,separate,+,"JURI compromise 
trade secrets respected in reporting",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,64,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 4Article 29a",49,committee,separate,+,"JURI compromise 
public-interest entities not exempted",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,65,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 4Article 29a, § 1, sub§ 1",136D,The Left,"",-,"adoption 136 = 362, 234/293, 42 and 332 fall
Deletes omnibus provision on scope
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,66,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 4Article 29a, § 1, sub§ 1",362,PfE,RCV,-,"adoption 362 = 234/293, 42 and 332 fall
Scope 3000/900mio
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,67,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 4Article 29a, § 1, sub§ 1",234=293=,EPPECR,RCV,-,"adoption 234/293 = 42 and 332 fall
Scope 1750/450mio
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,68,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 4Article 29a, § 1, sub§ 1",42,committee,RCV,+,"adoption 42 = 332 falls
JURI compromise 
Scope 1000/450 (same as Council)",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,69,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 4Article 29a, § 1, sub§ 1",332,Greens/ EFA,"",-,"Alignment scope 500/50mio
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,70,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 4, after point aArticle 29a, § 2, point a, point iii",363,PfE,RCV,-,"Deletes reference to climate transition plans, if any, in the CSRD
Key vote",Certain corporate sustainability reporting and due diligence requirements
2025-11-13,VOLF JURI 2025_0045COD __Omnibus I__ [Warborn]_EN,,9,71,Amendments to Directive 2013/34/EU (Accounting directive),"Article 2, § 1, point 4, point b, point iArticle 29a, § 3, sub§ 1",137D,The Left,"",-,"adoption 137 = 364, 235/294, 44 and 333 fall
Delete omnibus provisions
Key vote",Certain corporate sustainability reporting and due diligence requirements
